Steppe_MLBA:Russia_MLBA_Sintashta:I7480__BC_1875__Cov_74.61%,0.124067,0.117801,0.054305,0.086564,0.007078,0.032909,0.007285,0.003923,-0.016771,-0.030069,-0.000487,0.003597,0.003271,-0.025735,0.022665,0.002387,-0.021253,-0.000887,0.007668,-0.007003,0.000749,0.003339,0.003697,0.006025,-0.002634
Steppe_MLBA:Russia_MLBA_Sintashta:RISE386__BC_2197__Cov_26.36%,0.10927,0.119832,0.051666,0.076551,0.004924,0.016176,0.00376,0.001154,-0.020861,-0.030251,0.003573,0.007643,-0.005649,-0.027249,0.023615,0.017634,-0.005998,0.005701,-0.012318,0.00963,-0.003244,0.001484,0.010846,0.008676,0.001317
Steppe_MLBA:Russia_MLBA_Sintashta:RISE392__BC_1993__Cov_44.03%,0.122929,0.111708,0.054682,0.076228,0.017849,0.031236,0.004935,-0.003,-0.019021,-0.023873,0.00341,0.004046,-0.003419,-0.026286,0.021308,0.023999,0.004172,0.002787,-0.004902,0.012381,-0.019715,-0.001978,0.005916,0.01687,-0.005269
Steppe_MLBA:Russia_MLBA_Sintashta:RISE394__BC_1853__Cov_28.24%,0.113823,0.119832,0.063356,0.072998,0.015695,0.031236,0.00517,0.005077,-0.011249,-0.025331,-0.001949,-0.008692,-0.012487,-0.033167,0.024158,0.033943,0.014342,0.004561,0.000126,0.007879,-0.006988,0.005564,-0.008011,0.001928,-0.006227
Steppe_MLBA:Russia_MLBA_Sintashta:RISE395__BC_1865__Cov_74.43%,0.118376,0.12491,0.062602,0.073321,0.014464,0.032072,0.00799,0.012692,-0.012067,-0.02041,0.002761,0.006894,-0.006392,-0.018717,0.015472,0.014187,-0.003781,0.000127,0,0.000625,-0.005366,0.005812,0.001479,0.003494,-0.00467
Steppe_MLBA:Kazakhstan_Andronovo:DA231__BC_1489__Cov_34.43%,0.112685,0.093429,0.064111,0.069445,-0.005539,0.029005,0.014336,0.006231,-0.01718,-0.028976,0.010068,0.003147,-0.008325,-0.021607,0.021715,0.008618,-0.007953,0.006461,-0.005028,-0.004002,-0.000873,0.007048,0.003328,0.016147,-0.000838
Steppe_MLBA:Russia_Andronovo:RISE500__BC_1600__Cov_75.73%,0.122929,0.099522,0.054305,0.081719,0.005539,0.036814,0.00611,0.004615,-0.016975,-0.037176,-0.000974,-0.003447,-0.012933,-0.039911,0.036509,0.007425,-0.00013,-0.005574,-0.003142,0.002501,-0.02009,0.00507,-0.010846,0.018436,-0.021076
Steppe_MLBA:Russia_Andronovo:RISE503__BC_1597__Cov_56.78%,0.124067,0.112724,0.049403,0.078812,0.011079,0.029284,-0.002115,-0.002538,-0.02168,-0.02934,-0.006008,-0.003297,0.004906,-0.015689,0.029316,0.014452,-0.007693,0.00114,0.002514,0.00025,-0.004617,0.003215,-0.008751,0.011929,-0.000958
Steppe_MLBA:Russia_Andronovo:RISE505__BC_1678__Cov_97.45%,0.121791,0.09546,0.053174,0.085595,0.002154,0.033467,0.00846,-0.001385,-0.012067,-0.031709,-0.003897,-0.002548,0.004608,-0.020506,0.021037,-0.002387,-0.024121,0.000253,0.000754,-0.006378,-0.007986,0.004575,-0.005669,0.006266,-0.005269
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b1-2__BC_1790__Cov_unknown,0.118376,0.100537,0.055814,0.099161,0.017234,0.034304,0.001645,0.003231,-0.025975,-0.043554,-0.000162,0.002847,0.002527,-0.020368,0.027823,0.013789,0.000652,0.002154,0.001634,0.012256,0.009858,0.002102,0.003944,-0.002048,-0.002515
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b2a-1__BC_1783__Cov_unknown,0.119514,0.1046,0.059585,0.095931,0.001231,0.037371,0.008695,0.006692,-0.037428,-0.051391,-0.006333,0.005095,-0.002973,-0.021194,0.033251,0.013126,-0.006389,0.003547,0.002011,0.004252,-0.005865,0.001978,0.0053,0.019159,-0.005628
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b2a-2__BC_1832__Cov_unknown,0.124067,0.113739,0.061471,0.080104,0.013541,0.023427,0.00987,0.006692,-0.006954,-0.027518,0.004709,0.001948,-0.006244,-0.022708,0.022665,0.023999,0.007562,-0.003927,0.002765,-0.0005,-0.005241,0.006554,0.000616,0.006145,-0.004191
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b4-1__BC_1775__Cov_unknown,0.117238,0.101553,0.063733,0.079781,0.011694,0.035698,0.000705,0.003461,-0.030474,-0.036447,0.002923,0.006744,0.002379,-0.015138,0.027823,-0.003978,-0.01343,0.00076,0.00176,0.009004,0.000624,0,0.002958,0.005904,0.002634
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b6-1__BC_1764__Cov_unknown,0.122929,0.102568,0.0445,0.099484,-0.004001,0.027889,0.005875,0.005538,-0.032519,-0.044466,-0.00682,-0.00045,-0.003568,-0.018717,0.02443,0.005834,-0.010561,0.003927,-0.00088,0.003126,-0.001622,0.004451,0.00456,0.005784,-0.001557
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b7-1__BC_1749__Cov_unknown,0.120652,0.105615,0.055437,0.097869,0.010771,0.034861,0.00329,0.002769,-0.026793,-0.045923,-0.008444,0.005995,-0.006838,-0.018441,0.029587,0.016176,0.00665,0.00038,-0.004022,0.006003,-0.00836,0.01014,0.006409,0.00241,-0.000359
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b8-1__BC_1771__Cov_unknown,0.119514,0.110693,0.059585,0.089794,0.006155,0.033188,0.00658,0.003692,-0.026997,-0.045377,0,-0.001049,-0.000892,-0.010735,0.032301,-0.006364,-0.018515,-0.000253,0.001131,0.006503,-0.012353,0.008532,0.000739,0.006989,-0.005389
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b8-2__BC_1759__Cov_unknown,0.119514,0.113739,0.052797,0.07429,0.011694,0.028726,0.001175,0.007384,-0.016362,-0.026606,-0.00341,-0.001798,-0.002527,-0.010322,0.025651,0.002652,-0.019949,0.000887,0.003897,-0.006628,-0.010232,0.007048,0.002218,0.005543,0.002515
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b10-2__BC_1781__Cov_unknown,0.111547,0.080227,0.038089,0.084949,-0.027082,0.034304,-0.002115,-0.004154,-0.038041,-0.041003,0.003573,0.001049,-0.005054,-0.023533,0.02538,0.012596,0.002738,0.002407,0.003645,-0.001751,-0.004991,-0.003957,0.000123,0.009037,-0.00455
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b13-1__BC_1785__Cov_unknown,0.124067,0.098506,0.051288,0.10013,0.001846,0.028168,0.003995,-0.002538,-0.030883,-0.044101,-0.001949,-0.00015,-0.002527,-0.016928,0.034066,0.020817,0.005607,-0.005701,-0.007793,0.007879,-0.005615,0.008161,-0.001972,0.010001,-0.005508
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b17-1__BC_1775__Cov_unknown,0.120652,0.1046,0.055437,0.09367,0.001846,0.040439,-0.002115,0.008077,-0.024952,-0.037176,-0.011205,0.004796,-0.007582,-0.016102,0.028908,0.002387,-0.0236,-0.002154,-0.001634,-0.00075,-0.006114,0.006059,0.002465,0.013014,-0.007065
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b22-1__BC_1787__Cov_unknown,0.125205,0.108662,0.059585,0.092378,-0.003693,0.033188,0.00141,0.005538,-0.023111,-0.043737,0.001137,-0.004346,0.001487,-0.024497,0.024294,0.020949,-0.005346,0,-0.004651,0.002626,-0.005615,0.008532,0.008011,0.01699,-0.001317
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b24-1__BC_1775__Cov_unknown,0.121791,0.11577,0.045254,0.081073,0.003077,0.033746,0.007285,0.001615,-0.02127,-0.04483,0.000162,-0.004196,0.000892,-0.017616,0.029723,0.021745,-0.008996,0.005954,-0.014204,0.002376,0.004866,-0.004822,-0.005176,0.008676,-0.003113
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b25-1__BC_1754__Cov_unknown,0.125205,0.108662,0.058454,0.086241,0.009232,0.032072,0.00517,0.003231,-0.019839,-0.036447,-0.00682,0.003597,-0.005649,-0.02202,0.029451,0.01896,0.003651,0.00266,-0.004651,0.002751,-0.011355,0.007172,0.002218,0.005904,0.00012
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b26-1__BC_1767__Cov_unknown,0.122929,0.117801,0.057699,0.084626,0.016003,0.034025,0.0047,0.008769,-0.020657,-0.036812,-0.002923,-0.0003,-0.001338,-0.015689,0.024565,0.017237,0.004563,-0.004054,-0.001885,0.005753,-0.002496,0.004328,0.00493,0.015424,-0.007544
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b27-1__BC_1784__Cov_unknown,0.125205,0.098506,0.057322,0.098515,0.01231,0.034861,0.00423,0.007154,-0.028633,-0.038816,-0.001461,0.005395,-0.004014,-0.022295,0.025651,0.018695,-0.00339,0.000253,0.000126,0.01113,0.001373,0.001607,0.005176,0.003615,-0.00012
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b28-1__BC_1747__Cov_unknown,0.122929,0.107646,0.051288,0.086564,0.005539,0.040997,0.000705,0.006923,-0.040291,-0.042643,0.002598,0.005395,-0.002825,-0.01968,0.031216,0.015115,-0.003129,-0.002407,-0.002263,0.009129,0.004118,-0.001731,0.0053,0.013496,-0.003952
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b28-2__BC_1790__Cov_unknown,0.111547,0.070072,0.024513,0.088179,-0.036622,0.033746,-0.00517,-0.011769,-0.028838,-0.040274,0.004222,-0.00045,-0.002379,-0.035507,0.020222,0.021745,0.009257,0.003547,-0.000754,-0.002876,-0.013975,-0.007914,0.000493,0.002048,0.00012
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b30-1__BC_1784__Cov_unknown,0.117238,0.097491,0.052797,0.104006,-0.008925,0.04016,0.00423,-0.000462,-0.042745,-0.060138,-0.002761,0.005245,-0.004311,-0.018441,0.038002,0.025059,0.007432,0.000633,-0.006913,0.007754,-0.004617,0.000124,0.005793,0.022051,-0.003113
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b31-1__BC_1786__Cov_unknown,0.125205,0.1046,0.063733,0.094316,0.002154,0.032351,0.007755,0.000692,-0.030065,-0.036994,-0.002273,0.002548,-0.003717,-0.018029,0.030944,0.016043,-0.007041,0.001774,-0.006788,0.01038,0.009858,0.011005,0.000616,0.006145,0
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b32-1__BC_1755__Cov_unknown,0.126344,0.098506,0.052797,0.088502,0.003385,0.036814,0.000235,0,-0.042745,-0.043919,-0.000812,0.005545,-0.003271,-0.018579,0.03393,0.003182,-0.011474,-0.00152,-0.001885,-0.001251,-0.002745,0.000124,0.003697,0.01458,-0.005149
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b32-2__BC_1786__Cov_unknown,0.119514,0.110693,0.061848,0.095285,0.014464,0.041555,0.00893,0.011538,-0.02168,-0.031345,0.003735,-0.00045,-0.004757,-0.011285,0.026465,0.003713,-0.015646,-0.002787,0.009427,0.012006,0.010731,0.001237,0.003081,-0.005663,0.007544
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b33-1__BC_1757__Cov_unknown,0.125205,0.118817,0.059962,0.081719,0.00677,0.038766,0.006345,0.005538,-0.024952,-0.030433,-0.000325,0.003147,0.002081,-0.016928,0.021444,0.002254,-0.024251,0.000507,0.000754,-0.003252,-0.001497,0.005688,0.003081,0.010001,-0.000239
Steppe_MLBA:Russia_BA_SrubnayaAlakul:j3-1__BC_1759__Cov_unknown,0.119514,0.110693,0.054682,0.083334,-0.000923,0.028726,0.003525,0.005307,-0.030065,-0.037358,0.001299,0.002997,-0.009812,-0.030002,0.034744,0.020419,0.006258,-0.000887,-0.002137,0.0005,-0.002121,0.014096,0.002711,0.011568,-0.006107
Steppe_MLBA:Russia_BA_SrubnayaAlakul:j6-1__BC_1775__Cov_unknown,0.125205,0.113739,0.053174,0.078489,0.007078,0.026774,-0.00141,0.001385,-0.026179,-0.03426,0.002598,0.00045,-0.003122,-0.024084,0.027008,0.018032,-0.000261,-0.000507,-0.007165,0.01113,-0.01148,0.005193,0.005546,0.011447,-0.006945
Steppe_MLBA:Russia_BA_SrubnayaAlakul:j9-1__BC_1786__Cov_unknown,0.127482,0.112724,0.054682,0.080427,0.014156,0.028447,-0.002115,0.003231,-0.013908,-0.026242,0.003573,-0.006594,-0.005798,-0.024497,0.026737,0.011403,-0.000522,-0.00152,-0.002765,0.006128,-0.003868,0.010387,-0.001109,0.017231,-0.009819
Steppe_MLBA:Russia_BA_SrubnayaAlakul:j11-1__BC_1775__Cov_unknown,0.121791,0.106631,0.059208,0.094639,0.000308,0.037092,0.00282,0.007154,-0.024952,-0.035718,-0.011854,0.003147,-0.008176,-0.016377,0.032709,0.001724,-0.022165,0.001014,-0.000126,-0.000125,-0.006863,0.000495,-0.000123,0.012893,-0.00491
Steppe_MLBA:Russia_BA_SrubnayaAlakul:j15-1__BC_1781__Cov_unknown,0.124067,0.118817,0.058831,0.086564,0.017542,0.026495,0.002115,-0.000692,-0.01309,-0.020593,0.00065,0.004346,-0.002379,-0.019267,0.018458,0.023336,0.008736,-0.006334,0.007542,0.004502,-0.008859,0.000495,-0.00037,0.008194,0.002395
Steppe_MLBA:Russia_BA_SrubnayaAlakul:b3-1__BC_1775__Cov_unknown,0.121791,0.100537,0.050911,0.079781,0.007694,0.037092,0.002115,-0.006231,-0.019021,-0.019135,-0.002598,0.002398,-0.013677,-0.030002,0.021308,0.013789,0.007171,-0.000633,-0.013701,0.009755,-0.004866,-0.000742,0.000246,0.008194,-0.012693
Steppe_MLBA:Russia_LBA_Srubnaya:I0232__BC_1525__Cov_94.34%,0.12862,0.11577,0.056568,0.084303,0.010156,0.034304,0.00799,0.009,-0.021066,-0.034989,-0.001786,0.001649,-0.003271,-0.017478,0.016829,0.005038,-0.019949,-0.002787,0.006411,-0.002501,-0.003868,0.004451,0.00037,0.005784,0.002634
Steppe_MLBA:Russia_LBA_Srubnaya:I0234__BC_1725__Cov_38.64%,0.127482,0.116786,0.062225,0.07106,0,0.027889,0.010105,0.008307,-0.029656,-0.032438,0.001949,0.0003,0.002825,-0.017891,0.017779,0.021347,-0.000391,0.003927,-0.009302,0.003752,0.008235,0.013231,-0.001725,0.017593,-0.002634
Steppe_MLBA:Russia_LBA_Srubnaya:I0235__BC_1725__Cov_34.90%,0.124067,0.108662,0.053551,0.073967,0.008001,0.026495,-0.007285,-0.000923,-0.012067,-0.0277,-0.004547,0.007943,-0.008474,-0.010322,0.017101,0.000796,-0.022556,0.007728,-0.002514,0.01138,-0.004243,0.009274,-0.002218,0.006989,-0.002155
Steppe_MLBA:Russia_LBA_Srubnaya:I0358__BC_1769__Cov_34.96%,0.120652,0.11577,0.057322,0.08075,0.011079,0.028168,0.0094,-0.000692,-0.015544,-0.027882,0.00682,0.010341,-0.00773,-0.017478,0.018865,0.013392,-0.012126,-0.000253,0.001634,-0.001626,0.006114,0.004204,0.012325,-0.003133,-0.006347
Steppe_MLBA:Russia_LBA_Srubnaya:I0359__BC_1525__Cov_75.25%,0.130897,0.119832,0.055814,0.074613,0.022158,0.029562,0.006345,0.006923,-0.012476,-0.027518,-0.005846,0.000599,-0.000297,-0.010322,0.018187,-0.003315,-0.02047,-0.000633,0.007668,-0.002501,-0.001373,0.003091,-0.008011,0.007591,-0.002155
Steppe_MLBA:Russia_LBA_Srubnaya:I0360__BC_1850__Cov_9.59%,0.125205,0.075149,0.050534,0.122095,-0.02739,0.053547,-0.00987,-0.023768,-0.00409,-0.062689,0.008607,-0.002398,0.005649,-0.047205,0.021037,0.005304,0.000391,0.00152,0.010056,0.001626,-0.010981,0.017559,-0.005053,0.007712,0.003113
Steppe_MLBA:Russia_LBA_Srubnaya:I0361__BC_1525__Cov_47.03%,0.118376,0.112724,0.058831,0.083011,-0.002462,0.041555,0.007285,0.010615,-0.020043,-0.030798,0.004547,0.002698,0.001041,-0.022295,0.022394,0.004906,-0.024121,-0.004181,-0.008045,0.002126,-0.003244,0.003215,-0.007395,0.005061,0.002994
Steppe_MLBA:Russia_LBA_Srubnaya:I0421__BC_1725__Cov_16.51%,0.124067,0.11577,0.051666,0.083334,0.024004,0.031794,-0.00423,0.009923,-0.00859,-0.02934,0.006333,0.007493,0.003122,-0.019405,0.033523,0.023203,0.015125,0.006588,0.001257,0.00988,-0.001497,0.003586,0.004683,0.013496,0.005029
Steppe_MLBA:Russia_LBA_Srubnaya:I0422__BC_1525__Cov_76.14%,0.122929,0.106631,0.05506,0.095285,-0.007078,0.034582,0.0047,0.004615,-0.02127,-0.045559,-0.000487,-0.003897,-0.005649,-0.012524,0.028366,0.003315,-0.017341,-0.002154,-0.000126,0.003377,-0.003993,0.001731,0.000246,0.007109,-0.000958
Steppe_MLBA:Russia_LBA_Srubnaya:I0423__BC_1525__Cov_41.60%,0.122929,0.119832,0.068259,0.08075,0.015695,0.029284,0.00705,0.007846,-0.016157,-0.034078,0.002436,-0.002248,-0.007284,-0.016239,0.035694,0.005171,-0.018515,0.004307,-0.000251,-0.007253,-0.006239,-0.000618,0.003451,0.001205,0.003592
Steppe_MLBA:Russia_LBA_Srubnaya:I0424__BC_1725__Cov_52.90%,0.12862,0.119832,0.054305,0.085918,0.000615,0.038766,0.00329,0.007846,-0.022702,-0.035536,-0.00406,0,0.000892,-0.012248,0.023208,0.000133,-0.022165,0.002407,0.000754,0.0005,-0.008485,0.002597,-0.003081,0.010242,0.002994
Steppe_MLBA:Russia_LBA_Srubnaya:I0430__BC_1725__Cov_83.32%,0.125205,0.117801,0.046386,0.078812,0.016311,0.028726,0.00423,0.000692,-0.013703,-0.023326,-0.00406,-0.006594,0.00773,-0.01734,0.029316,0.02148,0.01004,-0.00228,0.008547,0.004252,-0.004617,0.010634,-0.002958,0.004579,-0.001437
Steppe_MLBA:Russia_LBA_Srubnaya:I0431__BC_1725__Cov_22.00%,0.125205,0.109677,0.04978,0.07752,0.006155,0.037371,-0.001645,-0.005307,-0.024952,-0.025513,0.000812,0.006594,-0.001189,-0.018579,0.030944,0.019491,0.003651,0.000127,0.005028,0.000375,-0.006489,0.001855,-0.010846,0.017352,-0.002634
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:kzb001__BC_1640__Cov_12.92%,0.118376,0.091398,0.052043,0.076228,0.027082,0.025658,0.013161,-0.006461,0.002045,-0.023326,-0.014128,-0.002997,-0.004906,-0.015414,0.028501,0.015646,0,0.001014,0.007416,0.008379,0.00861,0.016569,-0.012078,0.006989,0.00012
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:kzb002__BC_1754__Cov_87.14%,0.136588,0.097491,0.056191,0.100776,-0.008309,0.034861,0.005405,0.001846,-0.028429,-0.04319,-0.000487,0.000899,0.000743,-0.019955,0.024158,0.011933,-0.007041,-0.000633,0.005405,0,-0.004866,0.002844,0.008997,-0.000843,-0.001916
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:kzb003__BC_1703__Cov_6.45%,0.133173,0.121864,0.039598,0.082365,-0.00277,0.032072,0.015041,0.008538,0.000818,-0.026789,0.004222,-0.010491,-0.000446,-0.039911,0.024701,0.002121,-0.014864,0.001774,-0.004651,-0.012256,0.004742,0.003091,0.015529,-0.00494,0.009939
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:kzb005__BC_1784__Cov_35.07%,0.12862,0.100537,0.054682,0.086241,-0.004616,0.031236,0.008695,0.003231,-0.02802,-0.05376,-0.002761,0.006145,-0.006541,-0.01968,0.02538,0.007027,0.006258,-0.006081,0,0.012131,-0.010232,0.000866,0.005546,0.012893,0.007903
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:kzb006__BC_1698__Cov_49.54%,0.121791,0.108662,0.047894,0.083011,0.007078,0.025379,0.002115,0.005307,-0.012271,-0.02934,-0.01023,0.005395,-0.001041,-0.017753,0.015472,0.014187,-0.012126,-0.002914,0.004902,0.005378,0.00262,-0.000989,-0.008997,-0.005181,0.005987
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:kzb007__BC_1722__Cov_74.08%,0.124067,0.107646,0.064111,0.072998,0.010156,0.02761,0.00423,0.013153,-0.023929,-0.0277,-0.000162,0.00045,-0.005352,-0.016928,0.023344,0.026916,0.0103,-0.00076,0.00088,0.004627,-0.006738,0.000742,0.007272,0.014821,0.001317
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:kzb008__BC_1804__Cov_47.93%,0.124067,0.102568,0.04978,0.095931,0.001846,0.029562,0.00564,0.002077,-0.031292,-0.052666,-0.005684,-0.001948,-0.006987,-0.016515,0.028094,-0.005569,-0.011083,-0.004941,-0.002765,0.005253,0.000749,0.00371,0.003204,0.007832,0.002994
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:kzb009__BC_1690__Cov_32.97%,0.124067,0.09546,0.056945,0.070414,0.007694,0.034304,0.00564,-0.002077,-0.024338,-0.027518,-0.005521,0.000599,0,-0.023533,0.016965,0.015778,-0.000782,0.003674,0.009553,0.003377,-0.007612,0.002226,0.001725,0.005422,0.001676
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:mur003__BC_1771__Cov_68.57%,0.132035,0.109677,0.062602,0.085272,0.010463,0.035698,0.00611,0.004615,-0.021066,-0.032256,0.003897,-0.001499,0.000297,-0.020231,0.027823,0.009149,-0.004563,-0.006334,0.006536,0.01063,0.005865,0.001484,0.006655,0.014219,-0.003832
Steppe_MLBA:Russia_LBA_Srubnaya_Alakul:mur004__BC_1805__Cov_50.29%,0.127482,0.105615,0.064488,0.091732,0.002154,0.034304,-0.00047,0.008307,-0.020861,-0.03991,-0.000487,-0.003297,-0.004162,-0.00812,0.033387,0.003315,-0.023469,-0.000127,0.001131,0.001,0.003993,-0.004822,0.008381,0.010001,0.003952
Steppe_MLBA:Russia_Fatyanovo_BA:I20784__BC_1050__Cov_19.12%,0.133173,0.117801,0.046009,0.073321,0.000308,0.021475,0.002585,0.014076,-0.005931,-0.03262,-0.007632,0.004646,-0.004311,-0.025735,0.006243,0.016839,0.010431,-0.003674,-0.008547,0.014757,0.003119,0.004822,-0.009737,0.003012,-0.011376
Steppe_MLBA:Russia_Steppe_Catacomb:MK3003__BC_2527__Cov_41.17%,0.114961,0.082258,0.037335,0.102068,-0.03139,0.051316,0.0047,-0.009923,-0.05379,-0.076721,0.010068,0.009442,-0.002081,-0.028626,0.032301,0.018563,0.011865,-0.006334,-0.00817,0.012881,-0.004118,0.002226,0.019966,0.028679,0.003832
Steppe_MLBA:Russia_Steppe_Catacomb:RK4001__BC_2288__Cov_48.79%,0.119514,0.091398,0.033564,0.099484,-0.026466,0.038208,-0.001645,-0.006,-0.056858,-0.071437,-0.005359,0.00015,0.009217,-0.011285,0.041123,-0.01074,-0.022817,-0.007095,0.004651,0.007128,-0.001872,-0.002349,0.017624,0.017352,-0.006347
Steppe_MLBA:Russia_Steppe_Catacomb:RK4002__BC_2560__Cov_55.99%,0.117238,0.091398,0.042238,0.11402,-0.026774,0.049921,0.000705,0.005077,-0.06013,-0.081642,0.001786,-0.002997,0.001189,-0.020231,0.034066,0.009944,-0.014603,0.004434,0.000628,0.016133,-0.001248,0.00507,0.007518,0.019159,-0.005149
Steppe_MLBA:Russia_Steppe_Catacomb:SA6003__BC_2368__Cov_35.10%,0.1161,0.088351,0.048271,0.11079,-0.0397,0.052153,0.0047,-0.000692,-0.056653,-0.07417,-0.005521,0.007793,-0.000743,-0.02491,0.033387,0.000398,-0.011865,0.00228,-0.005531,0.007879,-0.00262,0.003339,0.015159,0.022413,-0.016525
Steppe_MLBA:Russia_Fatyanovo_BA:I20784__BC_1050__Cov_19.12%,0.133173,0.117801,0.046009,0.073321,0.000308,0.021475,0.002585,0.014076,-0.005931,-0.03262,-0.007632,0.004646,-0.004311,-0.025735,0.006243,0.016839,0.010431,-0.003674,-0.008547,0.014757,0.003119,0.004822,-0.009737,0.003012,-0.011376
Steppe_MLBA:Russia_Steppe_Maikop:AY2003__BC_3502__Cov_66.47%,0.101303,0.008124,0.049403,0.164408,-0.078476,0.052431,-0.024441,-0.038306,-0.052972,-0.091483,0.017213,-0.008243,0.011298,-0.044315,0.036916,0.025325,-0.008866,-0.002407,-0.00352,0.008004,-0.012603,0.006183,0.013311,0.013375,-0.012214
Steppe_MLBA:Russia_Steppe_Maikop:SA6001__BC_3447__Cov_66.29%,0.111547,-0.001016,0.045254,0.148904,-0.075399,0.044623,-0.025146,-0.034845,-0.05563,-0.084558,0.013641,-0.004946,0.016947,-0.045278,0.028366,0.021612,-0.011083,-0.000887,-0.01169,0.004377,-0.028824,0.008037,0.012448,0.00735,-0.004311
Steppe_MLBA:Russia_Steppe_Maikop:SA6004__BC_3209__Cov_67.83%,0.117238,0.017264,0.04714,0.148581,-0.072321,0.048806,-0.020446,-0.030691,-0.059516,-0.082553,0.008444,-0.004346,0.012636,-0.041424,0.029316,0.016574,-0.006128,-0.010388,-0.005908,0.006503,-0.020339,0.011252,0.012325,0.006386,-0.007664
